time,x,y,z
1.076099999999999994e+02,4.104800092952192586e-02,1.155348035216568897e-01,1.190408846159726863e+01
1.076400000000000006e+02,6.305579621851835348e-02,1.376824944854540822e-01,1.098915512904518188e+01
1.076700000000000017e+02,8.675160059886390107e-02,1.721441087100747391e-01,1.014470025438966339e+01
1.077000000000000028e+02,1.151667463503584232e-01,2.212820453087414041e-01,9.365398842202978358e+00
1.077300000000000040e+02,1.513891931938227409e-01,2.891749341166383047e-01,8.646411218628681894e+00
1.077600000000000051e+02,1.990346551637369454e-01,3.819647379349667138e-01,7.983404876278683560e+00
1.077900000000000063e+02,2.627187155803617502e-01,5.084540341761593085e-01,7.372626105985486511e+00
1.078200000000000074e+02,3.486022424218945814e-01,6.810155947873844928e-01,6.811061508876568027e+00
1.078500000000000085e+02,4.650838255537996790e-01,9.169073875331664736e-01,6.296766240928415748e+00
1.078799999999999955e+02,6.237229783103263037e-01,1.240123288181782746e+00,5.829505451177793063e+00
1.079099999999999966e+02,8.404950212002304522e-01,1.683945503756253181e+00,5.411987818483523505e+00
1.079399999999999977e+02,1.137498030432408491e+00,2.294374654336065689e+00,5.052221036615840433e+00
1.079699999999999989e+02,1.545238770504459458e+00,3.134525613446033532e+00,4.767988204216541348e+00
1.080000000000000000e+02,2.105573869624077776e+00,4.289692181096770085e+00,4.595294492852294965e+00
1.080300000000000011e+02,2.875153236369024423e+00,5.871577160429873210e+00,4.604072219198536153e+00
1.080600000000000023e+02,3.928489267811468899e+00,8.016857336888142171e+00,4.926473266089887559e+00
1.080900000000000034e+02,5.357794155411429671e+00,1.086691426611331934e+01,5.804439219305312037e+00
1.081200000000000045e+02,7.261881688966490778e+00,1.449731527637491801e+01,7.657467053988073147e+00
1.081500000000000057e+02,9.706444151903530937e+00,1.873654290763921537e+01,1.113683175105440348e+01
1.081800000000000068e+02,1.262477407882659186e+01,2.281259849920763827e+01,1.702179309013641983e+01
1.082100000000000080e+02,1.563893357584776922e+01,2.497102223975645074e+01,2.562649062096015484e+01
1.082400000000000091e+02,1.790313830684857521e+01,2.286995154048717893e+01,3.556181710428769804e+01
1.082699999999999960e+02,1.832689274467009710e+01,1.576266682867980862e+01,4.324202160083974888e+01
1.082999999999999972e+02,1.639018820135463628e+01,6.474578549830618535e+00,4.555858964970391156e+01
1.083299999999999983e+02,1.271902034865659559e+01,-9.690425675167788633e-01,4.311892551447656530e+01
1.083599999999999994e+02,8.529976689355086350e+00,-5.062464991289589378e+00,3.881065231194470755e+01
1.083900000000000006e+02,4.747165345806465986e+00,-6.628329931423486698e+00,3.469837492710358617e+01
1.084200000000000017e+02,1.742771000803493564e+00,-6.915843317809970969e+00,3.141267446041157640e+01
1.084500000000000028e+02,-4.811560034020684329e-01,-6.757382721728182773e+00,2.889056859611016037e+01
1.084800000000000040e+02,-2.077308483703311559e+00,-6.570221340277537792e+00,2.692748294727826774e+01
1.085100000000000051e+02,-3.229464240201204817e+00,-6.530744542345022552e+00,2.536566068071847724e+01
1.085400000000000063e+02,-4.101054787281558589e+00,-6.699057158643370258e+00,2.411826638904051023e+01
1.085700000000000074e+02,-4.820530674455165254e+00,-7.083815571823640411e+00,2.315184073622966565e+01
1.086000000000000085e+02,-5.481771611878681227e+00,-7.671111097818971380e+00,2.246786909418554856e+01
1.086299999999999955e+02,-6.148872467046084367e+00,-8.433886127544305111e+00,2.209061327354417514e+01
1.086599999999999966e+02,-6.860456024971782973e+00,-9.330354249268625111e+00,2.205863151765183616e+01
1.086899999999999977e+02,-7.631494631825312069e+00,-1.029618273378514282e+01,2.241538109042539872e+01
1.087199999999999989e+02,-8.452256077716230109e+00,-1.123490304985287125e+01,2.319426478347152809e+01
1.087500000000000000e+02,-9.285505664300210071e+00,-1.201334399971062794e+01,2.439498011421901680e+01
1.087800000000000011e+02,-1.006503177656079373e+01,-1.247219983611849159e+01,2.595302999643261188e+01
1.088100000000000023e+02,-1.070051687532550488e+01,-1.246141721321113849e+01,2.771430960371451135e+01
1.088400000000000034e+02,-1.109376600745189911e+01,-1.189850423243681377e+01,2.943742036722207089e+01
1.088700000000000045e+02,-1.116645586794121492e+01,-1.082416930770981978e+01,3.084341730296460682e+01
1.089000000000000057e+02,-1.089002986377888149e+01,-9.413135638923337822e+00,3.170342098343956394e+01
1.089300000000000068e+02,-1.030147596087477169e+01,-7.918234889718764435e+00,3.191612223127121339e+01
1.089600000000000080e+02,-9.494075123505801628e+00,-6.577558840296091169e+00,3.152494033677065488e+01
1.089900000000000091e+02,-8.588075922167071496e+00,-5.543758110773833181e+00,3.067116747166691226e+01
1.090199999999999960e+02,-7.698012685072319172e+00,-4.868830036134150774e+00,2.952489277302976589e+01
1.090499999999999972e+02,-6.911216874248579778e+00,-4.532083112972180139e+00,2.823549047955045310e+01
1.090799999999999983e+02,-6.281547228879950318e+00,-4.479929403412137745e+00,2.691381942153952878e+01
1.091099999999999994e+02,-5.834070991965387698e+00,-4.656068724092754962e+00,2.563600025007874805e+01
1.091400000000000006e+02,-5.574283264160561302e+00,-5.016738123704027608e+00,2.445504436750650257e+01
1.091700000000000017e+02,-5.497171352086601459e+00,-5.534447612760610369e+00,2.341226992497193393e+01
1.092000000000000028e+02,-5.593874972724603545e+00,-6.195099237537417203e+00,2.254597380838052700e+01
1.092300000000000040e+02,-5.855356497929880888e+00,-6.991755284266425008e+00,2.189741957276258333e+01
1.092600000000000051e+02,-6.273212317875000110e+00,-7.916355332909277287e+00,2.151453876763443063e+01
1.092900000000000063e+02,-6.837861619614773900e+00,-8.949424880163398655e+00,2.145292421683784667e+01
1.093200000000000074e+02,-7.534242710583134439e+00,-1.004765683895627859e+01,2.177233023891717423e+01
1.093500000000000085e+02,-8.335226334626307576e+00,-1.113065697347809468e+01,2.252546897745008891e+01
1.093799999999999955e+02,-9.193664534646504904e+00,-1.207171886279710904e+01,2.373558352309325770e+01
1.094099999999999966e+02,-1.003572524691483281e+01,-1.270280555203068396e+01,2.536269854263720802e+01
1.094399999999999977e+02,-1.076067722664415527e+01,-1.284688836574100179e+01,2.726866213854310672e+01
1.094699999999999989e+02,-1.125361508797201537e+01,-1.238216962728750836e+01,2.920608433072730747e+01
1.095000000000000000e+02,-1.141385851696378317e+01,-1.131590673190873275e+01,3.086082072567735679e+01
1.095300000000000011e+02,-1.119092506044062318e+01,-9.816867179998469695e+00,3.194990102260261722e+01
1.095600000000000023e+02,-1.060883575656772493e+01,-8.166167320384593253e+00,3.232470715822779539e+01
1.095900000000000034e+02,-9.761716892486798969e+00,-6.648352748088210085e+00,3.200959053138843302e+01
1.096200000000000045e+02,-8.782155865479895240e+00,-5.455989357691729325e+00,3.115599347049385415e+01
1.096500000000000057e+02,-7.801516925019937432e+00,-4.660600118009681658e+00,2.995846537540061050e+01
1.096800000000000068e+02,-6.921894387433723317e+00,-4.242217139120175062e+00,2.858987839623259930e+01
1.097100000000000080e+02,-6.206660854791319792e+00,-4.138040403441012316e+00,2.717658691370088420e+01
1.097400000000000091e+02,-5.685113346864608452e+00,-4.280593174569172987e+00,2.580214734810047972e+01
1.097699999999999960e+02,-5.363241228874347399e+00,-4.617288761782083029e+00,2.452154671056658231e+01
1.097999999999999972e+02,-5.234621011129758195e+00,-5.115608794972483331e+00,2.337511978964896286e+01
1.098299999999999983e+02,-5.288584596613557842e+00,-5.760319492035334221e+00,2.239888774582841435e+01
1.098599999999999994e+02,-5.514973575258505178e+00,-6.547055608892301315e+00,2.163165359580136027e+01
1.098900000000000006e+02,-5.905724045584698878e+00,-7.474018429720906020e+00,2.111979721115865161e+01
1.099200000000000017e+02,-6.453644701196567190e+00,-8.531759067431375243e+00,2.091988785917269666e+01
1.099500000000000028e+02,-7.148523758094896152e+00,-9.690333943357050117e+00,2.109773955401568912e+01
1.099800000000000040e+02,-7.970540554615968887e+00,-1.088390302016592948e+01,2.172066196631993407e+01
1.100100000000000051e+02,-8.881333592585882286e+00,-1.199594186451685651e+01,2.283814035760084238e+01
1.100400000000000063e+02,-9.814565404336049070e+00,-1.285430132772179412e+01,2.444738284508299841e+01
1.100700000000000074e+02,-1.067072643632769413e+01,-1.325213263062467739e+01,2.644850974613121153e+01
1.101000000000000085e+02,-1.132400641193686042e+01,-1.300896218727476317e+01,2.861207656363185592e+01
1.101299999999999955e+02,-1.164813649814892038e+01,-1.206214438782721565e+01,3.059819484426244429e+01
1.101599999999999966e+02,-1.155805949647343311e+01,-1.053636917459155420e+01,3.205179171444559216e+01
1.101899999999999977e+02,-1.104796255345476652e+01,-8.724040798407514785e+00,3.273717965824677378e+01
1.102199999999999989e+02,-1.020008918877463522e+01,-6.969037155249680815e+00,3.262109687605838815e+01
1.102500000000000000e+02,-9.156092920973057048e+00,-5.533418017702107505e+00,3.184679353178183803e+01
1.102800000000000011e+02,-8.069427179332221201e+00,-4.534786126019271890e+00,3.063578056165414054e+01
1.103100000000000023e+02,-7.066046727339069022e+00,-3.967569587101710038e+00,2.919672523636934258e+01
1.103400000000000034e+02,-6.227407936623722939e+00,-3.761846633159071196e+00,2.768362400231285392e+01
1.103700000000000045e+02,-5.592940198858585177e+00,-3.834905852918228497e+00,2.619546225644733894e+01
1.104000000000000057e+02,-5.172127738889033211e+00,-4.119575594096859916e+00,2.479310690583218957e+01
1.104300000000000068e+02,-4.957910215920736441e+00,-4.573115298225459036e+00,2.351700090754411576e+01
1.104600000000000080e+02,-4.937215199004503674e+00,-5.175293038152125824e+00,2.240020134891837245e+01
1.104900000000000091e+02,-5.097523149753224736e+00,-5.921931739930299088e+00,2.147706782111730917e+01
1.105199999999999960e+02,-5.429790237059866520e+00,-6.816744460333972633e+00,2.078925411696370062e+01
1.105499999999999972e+02,-5.928321936499381550e+00,-7.861754676513006856e+00,2.038997431615492317e+01
1.105799999999999983e+02,-6.587894863003778134e+00,-9.045222415385795856e+00,2.034605074596928631e+01
1.106099999999999994e+02,-7.398008972493161473e+00,-1.032584044679824764e+01,2.073523560367392449e+01
1.106400000000000006e+02,-8.334040340075342002e+00,-1.161374825778669617e+01,2.163384212466289824e+01
1.106700000000000017e+02,-9.345866238792456926e+00,-1.275407201132449586e+01,2.308812754023260183e+01
1.107000000000000028e+02,-1.034703101733524733e+01,-1.352779866423592381e+01,2.506628974043182723e+01
1.107300000000000040e+02,-1.121181739919524922e+01,-1.369260107519055758e+01,2.740301145550020223e+01
1.107600000000000051e+02,-1.179091956517823903e+01,-1.307627621039704202e+01,2.977529572894591325e+01
1.107900000000000063e+02,-1.195173058696693502e+01,-1.169096013187885141e+01,3.176174622216489496e+01
1.108200000000000074e+02,-1.163141484259154623e+01,-9.782219291810115180e+00,3.299250703356341319e+01
1.108500000000000085e+02,-1.087127824755526539e+01,-7.744563851237510121e+00,3.330311834106506552e+01
1.108799999999999955e+02,-9.805497511860327364e+00,-5.949125904610046867e+00,3.277477470817913030e+01
1.109099999999999966e+02,-8.610463697989011678e+00,-4.612445768095008169e+00,3.164313524421701018e+01
1.109399999999999977e+02,-7.448491796433955869e+00,-3.779305432111196072e+00,3.016855651796572957e+01
1.109699999999999989e+02,-6.434383196031857821e+00,-3.385109676259229428e+00,2.855560145109808445e+01
1.110000000000000000e+02,-5.629826243255501517e+00,-3.328854727863884033e+00,2.693617326293286141e+01
1.110300000000000011e+02,-5.054956612697739438e+00,-3.519689984202662991e+00,2.538673586423753292e+01
1.110600000000000023e+02,-4.704874759538952844e+00,-3.895160112244629769e+00,2.395180405020259329e+01
1.110900000000000034e+02,-4.563931232309991870e+00,-4.422261567781862190e+00,2.266198768268771602e+01
1.111200000000000045e+02,-4.615384963814867625e+00,-5.091239994017136006e+00,2.154555705877599436e+01
1.111500000000000057e+02,-4.846592635462054766e+00,-5.907351694749920945e+00,2.063591865396950453e+01
1.111800000000000068e+02,-5.250639692307787598e+00,-6.882050694569057825e+00,1.997717983379030926e+01
1.112100000000000080e+02,-5.825119352374013459e+00,-8.022794156981742475e+00,1.962864373874069557e+01
1.112400000000000091e+02,-6.568189276112726738e+00,-9.319508549839081724e+00,1.966728741235265687e+01
1.112699999999999960e+02,-7.471461338453482703e+00,-1.072580561899043161e+01,2.018478874919878763e+01
1.112999999999999972e+02,-8.509143295548573960e+00,-1.213544516456722810e+01,2.127238452184509043e+01
1.113299999999999983e+02,-9.623944795053642309e+00,-1.336159516299026784e+01,2.298450195922305994e+01
1.113599999999999994e+02,-1.071371607634767642e+01,-1.413922982997454447e+01,2.527679724200444156e+01
1.113900000000000006e+02,-1.162878644841895337e+01,-1.418175468732763811e+01,2.793595594069462607e+01
1.114200000000000017e+02,-1.219432005017356957e+01,-1.330649380783133751e+01,3.055672219849218507e+01
1.114500000000000028e+02,-1.226416571405139422e+01,-1.157684573834965391e+01,3.263542670775792942e+01
1.114800000000000040e+02,-1.178648297035920045e+01,-9.338677782437846631e+00,3.377351509728144663e+01
1.115100000000000051e+02,-1.083722986699812552e+01,-7.077783931058101885e+00,3.385394547686835409e+01
1.115400000000000063e+02,-9.592362098320428743e+00,-5.195956712632175289e+00,3.304572029936024791e+01
1.115700000000000074e+02,-8.258269688804437791e+00,-3.880487460081228690e+00,3.165716696408860642e+01
1.116000000000000085e+02,-7.007699908045248449e+00,-3.123931370892647053e+00,2.998072947834054958e+01
1.116299999999999955e+02,-5.950303728967845984e+00,-2.818293561787415413e+00,2.822101847968323440e+01
1.116599999999999966e+02,-5.135323862662723116e+00,-2.838474284403344150e+00,2.649640786782137525e+01
1.116899999999999977e+02,-4.569795888918365634e+00,-3.085484532573418814e+00,2.486859252538909715e+01
1.117199999999999989e+02,-4.238445901366026725e+00,-3.497997333848803514e+00,2.337056257515692792e+01
1.117500000000000000e+02,-4.118906337513466021e+00,-4.048332652350927319e+00,2.202491167832868157e+01
1.117800000000000011e+02,-4.191092951724826321e+00,-4.733626561002596489e+00,2.085447928439710452e+01
1.118100000000000023e+02,-4.441776253096220373e+00,-5.566777202917434941e+00,1.988911459834504925e+01
1.118400000000000034e+02,-4.865704132947365146e+00,-6.567845285923262999e+00,1.917120731779786169e+01
1.118700000000000045e+02,-5.464126008949154567e+00,-7.754432824574445604e+00,1.876102560752992332e+01
1.119000000000000057e+02,-6.240780534922849121e+00,-9.128348445371155861e+00,1.874111055672857162e+01
1.119300000000000068e+02,-7.194615506455816600e+00,-1.065550282995674536e+01,1.921633329749715102e+01
1.119600000000000080e+02,-8.308060951649922643e+00,-1.223773299158393435e+01,2.030206598421419528e+01
1.119900000000000091e+02,-9.530418735625492133e+00,-1.368229900682745637e+01,2.208829375440447862e+01
1.120199999999999960e+02,-1.075946456996743095e+01,-1.469067578929400852e+01,2.456881229865346228e+01
1.120499999999999972e+02,-1.183198516471476225e+01,-1.490796303469088357e+01,2.754650556036977349e+01
1.120799999999999983e+02,-1.254228398592698213e+01,-1.406739468826354944e+01,3.057737132766450117e+01
1.121099999999999994e+02,-1.270301685778333756e+01,-1.218535863765892557e+01,3.305573670861534907e+01
1.121400000000000006e+02,-1.223066967140015215e+01,-9.645895873348679928e+00,3.446631212999587746e+01
1.121700000000000017e+02,-1.119844800848167488e+01,-7.041492898511452658e+00,3.463581853762818241e+01
1.122000000000000028e+02,-9.809261487545480662e+00,-4.875523067751079687e+00,3.376249888009144229e+01
1.122300000000000040e+02,-8.308351246990810068e+00,-3.377881839684255372e+00,3.222652897579934717e+01
1.122600000000000051e+02,-6.900090590281357628e+00,-2.529019898143058498e+00,3.038199043554290313e+01
1.122900000000000063e+02,-5.710488357517669478e+00,-2.186368548565942316e+00,2.846496895516802184e+01
1.123200000000000074e+02,-4.791805255815729581e+00,-2.192282160925002721e+00,2.660152896743311857e+01
1.123500000000000085e+02,-4.146278791488970050e+00,-2.425878076108878290e+00,2.484938435431583770e+01
1.123799999999999955e+02,-3.750868479275163203e+00,-2.814031477043677398e+00,2.323375556466754333e+01
1.124099999999999966e+02,-3.575444025351163013e+00,-3.324288533605808116e+00,2.176878422792696099e+01
1.124399999999999977e+02,-3.593604681418430147e+00,-3.953549869252045657e+00,2.046864183569344320e+01
1.124699999999999989e+02,-3.787869005521433241e+00,-4.717998159766668032e+00,1.935383737383093106e+01
1.125000000000000000e+02,-4.151209480379124628e+00,-5.645062495890808663e+00,1.845634170135985386e+01
1.125300000000000011e+02,-4.686244407067134965e+00,-6.765932473469776554e+00,1.782531228093666442e+01
1.125600000000000023e+02,-5.402479371979621803e+00,-8.105801610863755613e+00,1.753375379070545037e+01
1.125900000000000034e+02,-6.311004609599610404e+00,-9.667931348770316902e+00,1.768457034154245378e+01
1.126200000000000045e+02,-7.415100327090823562e+00,-1.140717914059183435e+01,1.841087620075958142e+01
1.126500000000000057e+02,-8.694699066915875463e+00,-1.319125644242437367e+01,1.985907122994198915e+01
1.126800000000000068e+02,-1.008396712874486489e+01,-1.475931361021970645e+01,2.213591947033746976e+01
1.127100000000000080e+02,-1.144712004454447829e+01,-1.571352196153732095e+01,2.520431266938848580e+01
1.127400000000000091e+02,-1.256993586384150419e+01,-1.560895900587002494e+01,2.875247316591334368e+01
1.127699999999999960e+02,-1.319590270924026676e+01,-1.418157821424719955e+01,3.214771765713123841e+01
1.127999999999999972e+02,-1.312142392662999235e+01,-1.160414935625870569e+01,3.462393669266043617e+01
1.128299999999999983e+02,-1.230700302879777119e+01,-8.503612329559450345e+00,3.566818029777954280e+01
1.128599999999999994e+02,-1.091430675139530848e+01,-5.631967196294056954e+00,3.528202154479970432e+01
1.128900000000000006e+02,-9.229433517128887488e+00,-3.478086196910542771e+00,3.387073011043623438e+01
1.129200000000000017e+02,-7.537703907121329649e+00,-2.149519103303310530e+00,3.192787169839926520e+01
1.129500000000000028e+02,-6.039326424097094304e+00,-1.505495289669556147e+00,2.981844692913636052e+01
1.129800000000000040e+02,-4.832426111577316163e+00,-1.333456457975553233e+00,2.774113049592808622e+01
1.130100000000000051e+02,-3.937339682389945583e+00,-1.452122471425478789e+00,2.578008514614641200e+01
1.130400000000000063e+02,-3.330548048175712594e+00,-1.742286105752668179e+00,2.396252977609963963e+01
1.130700000000000074e+02,-2.971921794707538922e+00,-2.141546821140683399e+00,2.229449194068802242e+01
1.131000000000000085e+02,-2.821691335919218169e+00,-2.629025392899055902e+00,2.077780566855932420e+01
1.131299999999999955e+02,-2.849079203193502163e+00,-3.211356730759168165e+00,1.941735539820544432e+01
1.131599999999999966e+02,-3.035630015248465430e+00,-3.912863634356096743e+00,1.822493963567799824e+01
1.131899999999999977e+02,-3.375665388126310340e+00,-4.769306884113979628e+00,1.722307301397883705e+01
1.132199999999999989e+02,-3.875289839180260820e+00,-5.823263624148776074e+00,1.645033117414457280e+01
1.132500000000000000e+02,-4.550384749183337796e+00,-7.118341901155998741e+00,1.596900730198474783e+01
1.132800000000000011e+02,-5.423042925229915490e+00,-8.688243414397060604e+00,1.587491581875086943e+01
1.133100000000000023e+02,-6.514775830400940215e+00,-1.053494238753798484e+01,1.630677676954758937e+01
1.133400000000000034e+02,-7.833571658884754818e+00,-1.258917776697736635e+01,1.744666867752446038e+01
1.133700000000000045e+02,-9.351244270070427689e+00,-1.465102582470772852e+01,1.949163155209843623e+01
1.134000000000000057e+02,-1.097019526745738993e+01,-1.633005488865020638e+01,2.256382721790150114e+01
1.134300000000000068e+02,-1.249011593099151618e+01,-1.705431915625927530e+01,2.653846748482780882e+01
1.134600000000000080e+02,-1.360781557520801499e+01,-1.626206525737455877e+01,3.085797022288998193e+01
1.134900000000000091e+02,-1.399706965993640040e+01,-1.379450817940669083e+01,3.455811934412255226e+01
1.135199999999999960e+02,-1.346831789083196185e+01,-1.019200056758009509e+01,3.670193122384770845e+01
1.135499999999999972e+02,-1.209934373623946691e+01,-6.467766888495187771e+00,3.695193817526759261e+01
1.135799999999999983e+02,-1.020566490306099894e+01,-3.482780785704111981e+00,3.568564262161235234e+01
1.136099999999999994e+02,-8.173379005365429606e+00,-1.557081938091736895e+00,3.358434076539290203e+01
1.136400000000000006e+02,-6.303531454867773220e+00,-5.645936691919561934e-01,3.120787852897270298e+01
1.136700000000000017e+02,-4.756778641879936487e+00,-2.127769186018347303e-01,2.886279185288474380e+01
1.137000000000000028e+02,-3.576448981632210700e+00,-2.324310217144925916e-01,2.666710796980391507e+01
1.137300000000000040e+02,-2.736265876696474919e+00,-4.402521244867282912e-01,2.464591731917802520e+01
1.137600000000000051e+02,-2.180983984567665512e+00,-7.341275891001463050e-01,2.279178572611185416e+01
1.137900000000000063e+02,-1.851802522124526229e+00,-1.069592820000579536e+00,2.109122945247057501e+01
1.138200000000000074e+02,-1.699059704281579375e+00,-1.438074786082170098e+00,1.953324460804974905e+01
1.138500000000000085e+02,-1.686928981753583745e+00,-1.852077236746239697e+00,1.811117517327672033e+01
1.138799999999999955e+02,-1.793994839970117772e+00,-2.336831534010172629e+00,1.682319914343080214e+01
1.139099999999999966e+02,-2.012207752412717987e+00,-2.926588603204908878e+00,1.567342662034058165e+01
1.139399999999999977e+02,-2.345583925930544211e+00,-3.663738721711266244e+00,1.467442262218805560e+01
1.139699999999999989e+02,-2.809221249972540413e+00,-4.599125669495718327e+00,1.385183538655276969e+01
1.140000000000000000e+02,-3.428619850099459132e+00,-5.791717287591736429e+00,1.325208213394690304e+01
1.140300000000000011e+02,-4.238708497550075727e+00,-7.304751071459888223e+00,1.295427737340512131e+01
1.140600000000000023e+02,-5.281096807024098894e+00,-9.193032564700230225e+00,1.308702402766011375e+01
1.140900000000000034e+02,-6.596543613026251585e+00,-1.147184515480935474e+01,1.384736581340894723e+01
1.141200000000000045e+02,-8.207285385013753043e+00,-1.405357485548145036e+01,1.550874749719215728e+01
1.141500000000000057e+02,-1.008186507818983557e+01,-1.664324872544655065e+01,1.838117328525643401e+01
1.141800000000000068e+02,-1.207901776590765408e+01,-1.862628525177254346e+01,2.265512865621154148e+01
1.142100000000000080e+02,-1.389020577019601177e+01,-1.909387911175936736e+01,2.808134504455053460e+01
1.142400000000000091e+02,-1.505019595470456828e+01,-1.725044269464380520e+01,3.365163161282730186e+01
1.142699999999999960e+02,-1.510741605663097431e+01,-1.316543216606375388e+01,3.779900597763413117e+01
1.142999999999999972e+02,-1.391183801961154565e+01,-8.080330506415508651e+00,3.937598569486629430e+01
1.143299999999999983e+02,-1.175462620514850265e+01,-3.590685714422158448e+00,3.848029486297113522e+01
1.143599999999999994e+02,-9.184583459076144152e+00,-5.649493473432497526e-01,3.610992158868705815e+01
1.143900000000000006e+02,-6.701693682903969496e+00,1.031093034973246114e+00,3.325744324529453166e+01
1.144200000000000017e+02,-4.596035168488105782e+00,1.648137849286453571e+00,3.047468180739959820e+01
1.144500000000000028e+02,-2.958463764694776010e+00,1.737779385147899980e+00,2.794691110789248611e+01
1.144800000000000040e+02,-1.757789687860585426e+00,1.609187773760980544e+00,2.568614399538374116e+01
1.145100000000000051e+02,-9.104608112362796435e-01,1.436394690013254705e+00,2.365442930114738473e+01
1.145400000000000063e+02,-3.230727853631708002e-01,1.303649761231314930e+00,2.181268089748114392e+01
1.145700000000000074e+02,8.767141371751885348e-02,1.245410488575771080e+00,2.013214937725855336e+01
1.146000000000000085e+02,3.886927398861839689e-01,1.272966639873229777e+00,1.859349702379965663e+01
1.146299999999999955e+02,6.311773064830245028e-01,1.390144682336387438e+00,1.718386573612841417e+01
1.146599999999999966e+02,8.540495098217916192e-01,1.601953565626742515e+00,1.589490715573669810e+01
1.146899999999999977e+02,1.088168247924200971e+00,1.919252231930574704e+00,1.472215866696603470e+01
1.147199999999999989e+02,1.360338320570785964e+00,2.361500077869234993e+00,1.366564826060103854e+01
1.147500000000000000e+02,1.696875341568857998e+00,2.958800826225597369e+00,1.273180305184495786e+01
1.147800000000000011e+02,2.126744799196976565e+00,3.753748672274945797e+00,1.193713728197082347e+01
1.148100000000000023e+02,2.684324716983601533e+00,4.802840504171412839e+00,1.131471225540369474e+01
1.148400000000000034e+02,3.411625085657935763e+00,6.176050178014760306e+00,1.092496832251221228e+01
1.148700000000000045e+02,4.359205733837603347e+00,7.950884735217627508e+00,1.087296300071953503e+01
1.149000000000000057e+02,5.583739183152206742e+00,1.019278465554381974e+01,1.133314702150128817e+01
1.149300000000000068e+02,7.137640976717523067e+00,1.290627417062320070e+01,1.257696644801530184e+01
1.149600000000000080e+02,9.042225478636858327e+00,1.593417568336214174e+01,1.497934972785917118e+01
1.149900000000000091e+02,1.123299930197651975e+01,1.879593658673175938e+01,1.893658857531566753e+01
1.150199999999999960e+02,1.347585463468992906e+01,2.054758357462605645e+01,2.457951607931743609e+01
1.150499999999999972e+02,1.530134607758812848e+01,1.995728638819165823e+01,3.125873945450740976e+01
1.150799999999999983e+02,1.608782208968516514e+01,1.634033384106620446e+01,3.725826338657095249e+01
1.151099999999999994e+02,1.539368625756840814e+01,1.056501393026427849e+01,4.060479874338737005e+01
1.151400000000000006e+02,1.331722256031725671e+01,4.722884316340097755e+00,4.063730508500971439e+01
1.151700000000000017e+02,1.045620376700543552e+01,4.630575504454939040e-01,3.834977652232138468e+01
1.152000000000000028e+02,7.500049004895869231e+00,-1.897048702901853012e+00,3.518134088884418986e+01
1.152300000000000040e+02,4.906052893117688996e+00,-2.871490734543018064e+00,3.203985606844459255e+01
1.152600000000000051e+02,2.849785051199556385e+00,-3.091709083306475758e+00,2.924485365366308898e+01
1.152900000000000063e+02,1.319719098465804930e+00,-3.007753863157244467e+00,2.681770163412313934e+01
1.153200000000000074e+02,2.188826277596333525e-01,-2.874952431802747732e+00,2.469464910949852410e+01
1.153500000000000085e+02,-5.710513459527031266e-01,-2.819089660518269813e+00,2.281323540220734358e+01
1.153799999999999955e+02,-1.159387196087040106e+00,-2.895852487371787465e+00,2.113218884991908908e+01
1.154099999999999966e+02,-1.636453413427924941e+00,-3.129597366627681509e+00,1.962970605225886089e+01
1.154399999999999977e+02,-2.073826055571759586e+00,-3.535634727362515495e+00,1.829892954297551455e+01
1.154699999999999989e+02,-2.528672723855581062e+00,-4.131961102374064332e+00,1.714602683429341212e+01
1.155000000000000000e+02,-3.049035401592854022e+00,-4.944494088341889082e+00,1.619173199645389971e+01
1.155300000000000011e+02,-3.678441915535936246e+00,-6.007674925442691993e+00,1.547635650262135343e+01
1.155600000000000023e+02,-4.458832217695229971e+00,-7.360062637776441541e+00,1.506832492438135063e+01
1.155900000000000034e+02,-5.430604001758533528e+00,-9.031913321164729780e+00,1.507574699735349100e+01
1.156200000000000045e+02,-6.627692030877456730e+00,-1.101862410014476623e+01,1.565778756870614963e+01
1.156500000000000057e+02,-8.064196193603345719e+00,-1.323190587549326125e+01,1.702499104465230317e+01
1.156800000000000068e+02,-9.708306124244650448e+00,-1.542636438070074689e+01,1.940268226962873399e+01
1.157100000000000080e+02,-1.144294428934812835e+01,-1.712879857952949791e+01,2.291528851022293622e+01
1.157400000000000091e+02,-1.302811014480440299e+01,-1.766471628876718825e+01,2.736943745483573665e+01
1.157699999999999960e+02,-1.410968196187370260e+01,-1.642677572955964038e+01,3.204284998680953578e+01
1.157999999999999972e+02,-1.433153807806082192e+01,-1.336764321770861663e+01,3.578629136846576131e+01
1.158299999999999983e+02,-1.353238294833348832e+01,-9.272395851063128802e+00,3.762690599341631525e+01
1.158599999999999994e+02,-1.187151530524442933e+01,-5.335614364295555134e+00,3.739884281868610572e+01
1.158900000000000006e+02,-9.745193715739185691e+00,-2.400257296793884443e+00,3.569811045380268411e+01
1.159200000000000017e+02,-7.574366110859302559e+00,-6.489494730188649640e-01,3.330948290587502214e+01
1.159500000000000028e+02,-5.649956295283807606e+00,1.648066305309815460e-01,3.078178054022165000e+01
1.159800000000000040e+02,-4.102684809719313819e+00,3.896037595144535848e-01,2.837112412049340548e+01
1.160100000000000051e+02,-2.946260034507931724e+00,3.049401941554855666e-01,2.615300658152581548e+01
1.160400000000000063e+02,-2.132925151443932688e+00,8.593582101194244260e-02,2.412758133507024283e+01
